author,title,link,year
Sarma Vrudhula,"The impact of NBTI effect on combinational circuit: Modeling, simulation, and analysis",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:-f6ydRqryjwC,2009
Sarma Vrudhula,Energy management for battery-powered embedded systems,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:Zph67rFs4hoC,2003
Sarma Vrudhula,A model for battery lifetime analysis for organizing applications on a pocket computer,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:JV2RwH3_ST0C,2004
Sarma Vrudhula,Mitigating effects of non-ideal synaptic device characteristics for on-chip learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:J_g5lzvAfSwC,2015
Sarma Vrudhula,The impact of NBTI on the performance of combinational and sequential circuits,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:VOx2b1Wkg3QC,2007
Sarma Vrudhula,Scalable and modularized RTL compilation of convolutional neural networks onto FPGA,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:738O_yMBCRsC,2016
Sarma Vrudhula,Edge-valued binary decision for multi-level hierarchical verification,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:4fGpz3EwCPoC,1992
Sarma Vrudhula,BDD based decomposition of logic functions with application to FPGA synthesis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:tOudhMTPpwUC,1993
Sarma Vrudhula,Statistical timing analysis using bounds and selective enumeration,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:XoXfffV-tXoC,2002
Sarma Vrudhula,EPIMap: Using epimorphism to map applications on CGRAs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:dshw04ExmUIC,2012
Sarma Vrudhula,"EVBDD-based algorithms for integer linear programming, spectral transformation, and function decomposition",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:QIV2ME_5wuYC,2002
Sarma Vrudhula,An automatic RTL compiler for high-throughput FPGA implementation of diverse deep convolutional neural networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:BwyfMAYsbu0C,2017
Sarma Vrudhula,Fully parallel write/read in resistive synaptic array for accelerating on-chip learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:W5xh706n7nkC,2015
Sarma Vrudhula,"Energy-efficient operation of multicore processors by DVFS, task migration, and active cooling",https://scholar.google.com/citations?view_op=view_citation&hl=en&user=_FL8mW8AAAAJ&citation_for_view=_FL8mW8AAAAJ:RHpTSmoSYBkC,2012
Sethuraman Panchanathan,Deep hashing network for unsupervised domain adaptation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:NZNkWSpQBv0C,2017
Sethuraman Panchanathan,Review of image and video indexing techniques,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:u5HHmVD_uO8C,1997
Sethuraman Panchanathan,Multimodal emotion recognition using deep learning architectures,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:uUvzmPk0f8oC,2016
Sethuraman Panchanathan,Effect of fatigue on psychomotor and cognitive skills,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:UeHWp8X0CEIC,2008
Sethuraman Panchanathan,Error resiliency schemes in H. 264/AVC standard,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:9yKSN-GCB0IC,2006
Sethuraman Panchanathan,Image indexing using moments and wavelets,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:u-x6o8ySG0sC,2002
Sethuraman Panchanathan,Multisource domain adaptation and its application to early detection of fatigue,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:j8SEvjWlNXcC,2012
Sethuraman Panchanathan,VLSI implementation of discrete wavelet transform,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:d1gkVwhDpl0C,1996
Sethuraman Panchanathan,A critical evaluation of image and video indexing techniques in the compressed domain,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:rTD5ala9j4wC,1999
Sethuraman Panchanathan,A two-stage weighting framework for multi-source domain adaptation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:SjuI4pbJlxcC,2011
Sethuraman Panchanathan,Reconfigurable processing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:owLR8QvbtFgC,2012
Sethuraman Panchanathan,Biased manifold embedding: A framework for person-independent head pose estimation,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:W7OEmFMy1HYC,2007
Sethuraman Panchanathan,Leveraging seen and unseen semantic relationships for generative zero-shot learning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:5F1dSjz1ScoC,2020
Sethuraman Panchanathan,A virtual reality simulator for orthopedic basic skills: a design and validation study,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:nrtMV_XWKgEC,2010
Sethuraman Panchanathan,Automated gesture segmentation from dance sequences,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:qjMakFHDy7sC,2004
Sethuraman Panchanathan,Deep-learning systems for domain adaptation in computer vision: Learning transferable feature representations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:IT1MJ6E3JesC,2017
Sethuraman Panchanathan,Using a haptic belt to convey non-verbal communication cues during social interactions to individuals who are blind,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:dhFuZR0502QC,2008
Sethuraman Panchanathan,Analysis of low resolution accelerometer data for continuous human activity recognition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:ULOm3_A8WrAC,2008
Sethuraman Panchanathan,A methodology for evaluating robustness of face recognition algorithms with respect to variations in pose angle and illumination angle,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:Tyk-4Ss8FVUC,2005
Sethuraman Panchanathan,Fast wavelet histogram techniques for image indexing,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=GKTKZ8kAAAAJ&citation_for_view=GKTKZ8kAAAAJ:HJSXoJQnj-YC,1999
Siddharth Srivastava,Combined task and motion planning through an extensible planner-independent interface layer,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:W7OEmFMy1HYC,2014
Siddharth Srivastava,Anonymizing social networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:_kc_bZDykSQC,2007
Siddharth Srivastava,Anonymizing social networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:u5HHmVD_uO8C,2007
Siddharth Srivastava,Learning Generalized Reactive Policies using Deep Neural Networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:4DMP91E08xMC,2018
Siddharth Srivastava,A new representation and associated algorithms for generalized planning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:9yKSN-GCB0IC,2011
Siddharth Srivastava,Platform-independent benchmarks for task and motion planning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:JV2RwH3_ST0C,2018
Siddharth Srivastava,Hierarchical Expertise Level Modeling for User-Specific Contrastive Explanations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:aqlVkmm33-oC,2018
Siddharth Srivastava,Simulating reachability using first-order logic with applications to verification of linked data structures,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:2osOgNQ5qMEC,2009
Siddharth Srivastava,Guided search for task and motion plans using learned heuristics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:YOwf2qJgpHMC,2016
Siddharth Srivastava,Guided Search for Task and Motion Plans Using Learned Heuristics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:QIV2ME_5wuYC,2016
Siddharth Srivastava,Learning Generalized Plans Using Abstract Counting.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:d1gkVwhDpl0C,2008
Siddharth Srivastava,Why Can't You Do That HAL? Explaining Unsolvability of Planning Tasks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:iH-uZ7U-co4C,2019
Siddharth Srivastava,A unified framework for planning in adversarial and cooperative environments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:hMod-77fHWUC,2019
Siddharth Srivastava,Markovian State and Action Abstractions for MDPs via Hierarchical MCTS.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:4TOpqqG69KYC,2016
Siddharth Srivastava,Learning Generalized Relational Heuristic Networks for Model-Agnostic Planning.,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:-f6ydRqryjwC,2021
Siddharth Srivastava,Using classical planners for tasks with continuous operators in robotics,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:qjMakFHDy7sC,2013
Siddharth Srivastava,Qualitative numeric planning,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:0EnyYjriUFMC,2011
Siddharth Srivastava,Bridging the Gap: Providing Post-Hoc Symbolic Explanations for Sequential Decision-Making Problems with Inscrutable Representations,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:_Qo2XoVZTnwC,2020
Siddharth Srivastava,Asking the Right Questions: Learning Interpretable Action Models Through Query Answering,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:mB3voiENLucC,2021
Siddharth Srivastava,Anytime integrated task and motion policies for stochastic environments,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=H3ZnCqYAAAAJ&citation_for_view=H3ZnCqYAAAAJ:hC7cP41nSMkC,2020
Srividya Bansal,Constraints on anomalous couplings from the production of Higgs bosons decaying to lepton pairs,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:xtoqd-5pKcoC,2019
Srividya Bansal,Towards a semantic extract-transform-load (ETL) framework for big data integration,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:V3AGJWp-ZtQC,2014
Srividya Bansal,Integrating big data: A semantic extract-transform-load framework,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:t6usbXjVLHcC,2015
Srividya Bansal,Automatic composition of semantic web services,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:Tyk-4Ss8FVUC,2007
Srividya Bansal,Generalized semantics-based service composition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:Y0pCki6q_DkC,2008
Srividya Bansal,Trust-based dynamic web service composition using social network analysis,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:u-x6o8ySG0sC,2010
Srividya Bansal,WSC-2009: a quality of service-oriented web services challenge,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:WF5omc3nYNoC,2009
Srividya Bansal,WSC-08: continuing the web services challenge,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:ufrVoPGSRksC,2008
Srividya Bansal,Template-based question answering using recursive neural networks,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:S16KYo8Pm5AC,2021
Srividya Bansal,A universal service-semantics description language,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:W7OEmFMy1HYC,2005
Srividya Bansal,Usdl: A service-semantics description language for automatic service discovery and composition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:YsMSGLbcyi4C,2009
Srividya Bansal,Generalized semantic Web service composition,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:1qzjygNMrQYC,2016
Srividya Bansal,A project spine for software engineering curricular design,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:q3oQSFYPqjQC,2013
Srividya Bansal,Workflow composition of service level agreements for web services,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:kNdYIx-mwKoC,2012
Srividya Bansal,MOOCLink: Building and utilizing linked data from massive open online courses,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:wbdj-CoPYUoC,2015
Srividya Bansal,Ontoconnect: Unsupervised ontology alignment with recursive neural network,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:0N-VGjzr574C,2021
Srividya Bansal,Web service discovery and composition using usdl,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:eQOLeE2rZwMC,2006
Srividya Bansal,Identifying trends in technologies and programming languages using topic modeling,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:vDijr-p_gm4C,2018
Srividya Bansal,Semantic etl—state-of-the-art and open research challenges,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:VLnqNzywnoUC,2017
Srividya Bansal,Outcome-based Education model for computer science Education,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=JoAxSpgAAAAJ&citation_for_view=JoAxSpgAAAAJ:J-pR_7NvFogC,2015
Stephanie Forrest,Self-nonself discrimination in a computer,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:anf4URPfarAC,1994
Stephanie Forrest,A sense of self for unix processes,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:2P1L_qKh6hAC,1996
Stephanie Forrest,Intrusion detection using sequences of system calls,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:ufrVoPGSRksC,1998
Stephanie Forrest,Detecting intrusions using system calls: Alternative data models,https://scholar.google.com/citations?view_op=view_citation&hl=en&user=XaqH-G8AAAAJ&citation_for_view=XaqH-G8AAAAJ:tkaPQYYpVKoC,1999
